payment_fact_key,customer_key,film_key,store_key,staff_key,date_key,payment_amount,payment_count
40899,528,179,1,6,20100402,38.8,1
40900,130,396,2,11,20100401,15.5,1
40901,204,91,1,12,20100329,9.9,1
40902,359,299,1,6,20100402,78.1,1
40903,306,976,2,116,20100329,65.5,1
40904,434,687,1,8,20100402,99.2,1
40905,491,628,2,13,20100403,5.0,1
40906,266,989,2,81,20100330,44.2,1
40907,317,218,1,21,20100331,4.2,1
40908,530,835,2,81,20100403,33.4,1
40909,53,155,1,9,20100402,91.5,1
40910,99,960,2,63,20100402,62.7,1
40911,544,442,1,78,20100401,49.2,1
40912,380,633,2,67,20100331,42.7,1
40913,113,800,2,21,20100402,44.7,1
40914,307,423,2,73,20100403,99.5,1
40915,232,276,1,12,20100401,70.7,1
40916,448,133,2,62,20100403,20.1,1
40917,372,382,2,15,20100403,97.0,1
40918,318,329,2,16,20100405,16.9,1
40919,576,39,2,5,20100405,44.1,1
40920,172,773,1,4,20100402,19.0,1
40921,99,841,1,65,20100404,83.1,1
40922,492,709,1,122,20100405,60.6,1
40923,201,457,2,126,20100403,69.5,1
40924,71,488,2,17,20100406,54.2,1
40925,591,193,1,71,20100403,66.0,1
40926,156,459,2,9,20100405,2.2,1
40927,82,775,1,5,20100404,90.6,1
40928,334,67,2,21,20100408,77.0,1
40929,579,429,2,63,20100405,39.3,1
40930,420,72,2,65,20100406,87.8,1
40931,46,803,1,114,20100405,76.6,1
40932,460,245,1,62,20100408,68.8,1
40933,192,440,2,3,20100407,39.3,1
40934,165,414,1,69,20100406,15.6,1
40935,60,255,1,117,20100405,42.0,1
40936,59,786,2,8,20100407,49.6,1
40937,495,165,1,78,20100406,7.3,1
40938,202,666,1,3,20100407,19.2,1
40939,553,645,1,113,20100406,7.3,1
40940,315,630,2,63,20100407,45.1,1
40941,461,891,2,14,20100408,24.6,1
40942,336,27,1,79,20100407,99.7,1
40943,134,382,1,12,20100408,5.5,1
40944,48,649,2,63,20100408,21.1,1
40945,264,598,1,16,20100409,38.0,1
40946,120,765,1,121,20100411,70.8,1
40947,28,292,2,117,20100412,89.3,1
40948,384,930,1,122,20100411,58.4,1
40949,295,191,1,78,20100411,27.7,1
40950,61,335,1,20,20100409,48.3,1
40951,100,942,1,19,20100413,37.1,1
40952,548,103,1,20,20100412,6.2,1
40953,161,859,1,75,20100411,49.2,1
40954,273,563,2,65,20100414,41.4,1
40955,247,789,2,1,20100414,71.9,1
40956,492,320,1,113,20100415,60.4,1
40957,337,413,1,77,20100414,42.6,1
40958,480,249,2,17,20100412,42.9,1
40959,162,758,2,5,20100415,77.6,1
40960,435,983,1,74,20100411,48.3,1
40961,491,374,2,122,20100416,90.3,1
40962,526,793,1,5,20100416,5.9,1
40963,19,12,1,6,20100416,22.5,1
40964,351,219,1,1,20100412,35.6,1
40965,509,402,2,67,20100416,34.9,1
40966,206,434,2,125,20100417,16.2,1
40967,505,114,1,113,20100416,40.3,1
40968,551,748,1,117,20100416,56.0,1
40969,114,56,1,68,20100417,22.9,1
40970,39,938,1,20,20100414,13.3,1
40971,483,114,1,10,20100418,39.7,1
40972,597,878,2,62,20100415,31.2,1
40973,385,672,2,74,20100418,83.0,1
40974,340,239,1,16,20100419,52.7,1
40975,586,510,1,20,20100418,85.5,1
40976,513,544,2,78,20100419,15.8,1
40977,62,638,2,63,20100417,98.0,1
40978,127,563,2,124,20100418,39.3,1
40979,146,647,2,7,20100418,21.6,1
40980,10,69,1,6,20100421,84.2,1
40981,409,835,2,67,20100418,72.0,1
40982,64,51,1,1,20100422,82.3,1
40983,393,744,2,21,20100419,13.4,1
40984,183,164,1,21,20100419,70.4,1
40985,255,54,1,71,20100419,99.5,1
40986,214,800,2,7,20100421,73.2,1
40987,437,776,2,80,20100421,21.1,1
40988,464,285,2,77,20100423,16.7,1
40989,194,506,1,11,20100421,38.6,1
40990,71,916,1,6,20100420,47.2,1
40991,349,786,1,14,20100419,40.4,1
40992,494,437,1,79,20100420,50.5,1
40993,493,222,2,12,20100420,95.3,1
40994,49,241,1,14,20100421,7.3,1
40995,454,769,2,76,20100422,31.8,1
40996,59,153,1,72,20100423,75.7,1
40997,585,598,1,69,20100420,31.5,1
40998,278,800,2,80,20100424,3.3,1
40999,154,965,1,7,20100423,14.2,1
41000,373,506,1,75,20100424,20.8,1
41001,563,349,2,21,20100425,73.0,1
41002,99,273,2,20,20100424,46.9,1
41003,148,985,2,63,20100425,10.3,1
41004,35,589,2,75,20100428,85.6,1
41005,93,637,1,65,20100425,98.0,1
41006,100,760,1,6,20100425,87.9,1
41007,595,621,1,21,20100427,52.0,1
41008,333,937,2,125,20100426,90.0,1
41009,7,563,2,69,20100427,39.6,1
41010,86,821,2,116,20100427,21.3,1
41011,593,501,1,13,20100429,93.2,1
41012,227,948,2,75,20100425,35.8,1
41013,76,201,1,11,20100426,48.7,1
41014,431,896,1,78,20100425,72.4,1
41015,321,851,1,6,20100429,52.3,1
41016,437,892,1,64,20100426,48.9,1
41017,511,755,2,125,20100426,82.6,1
41018,417,797,1,78,20100427,79.8,1
41019,381,600,2,5,20100428,59.9,1
41020,117,719,1,69,20100427,15.4,1
41021,574,478,2,2,20100430,14.4,1
41022,438,374,2,63,20100430,81.2,1
41023,122,309,2,20,20100429,32.5,1
41024,81,935,2,113,20100429,24.5,1
41025,230,876,1,63,20100429,49.3,1
41026,183,140,2,3,20100501,81.7,1
41027,111,344,1,126,20100428,14.4,1
41028,581,32,2,68,20100428,68.4,1
41029,80,951,2,65,20100501,89.0,1
41030,315,757,1,75,20100428,8.8,1
41031,584,841,1,71,20100428,44.2,1
41032,152,17,1,10,20100502,67.4,1
41033,559,182,1,19,20100429,39.2,1
41034,297,858,2,19,20100429,70.5,1
41035,167,80,1,20,20100501,14.4,1
41036,368,791,2,11,20100430,88.4,1
41037,184,549,2,5,20100502,89.7,1
41038,398,346,1,66,20100503,57.0,1
41039,482,378,1,114,20100503,60.5,1
41040,373,11,1,5,20100502,90.4,1
41041,246,291,1,17,20100501,45.4,1
41042,57,832,1,21,20100501,79.1,1
41043,566,285,1,119,20100503,27.5,1
41044,34,257,2,8,20100503,4.0,1
41045,144,377,2,3,20100504,40.8,1
41046,152,435,1,9,20100504,74.8,1
41047,5,72,1,7,20100501,51.8,1
41048,485,34,2,15,20100505,13.8,1
41049,535,362,1,65,20100506,89.4,1
41050,263,720,2,72,20100502,81.9,1
41051,467,44,2,69,20100505,18.2,1
41052,285,328,2,114,20100505,99.1,1
41053,255,314,2,5,20100505,71.1,1
41054,179,284,2,2,20100506,42.0,1
41055,483,681,2,20,20100505,32.4,1
41056,237,346,1,16,20100507,67.9,1
41057,313,1000,1,2,20100506,99.2,1
41058,162,361,1,62,20100507,71.0,1
41059,172,861,2,122,20100507,97.5,1
41060,285,266,2,72,20100503,12.3,1
41061,573,276,1,81,20100505,65.2,1
41062,239,764,1,66,20100507,17.3,1
41063,201,759,1,62,20100507,71.5,1
41064,231,835,1,17,20100508,59.6,1
41065,464,628,2,62,20100507,48.1,1
41066,138,656,2,121,20100509,69.7,1
41067,120,436,2,125,20100508,46.2,1
41068,574,396,2,19,20100509,98.4,1
41069,230,384,2,15,20100509,67.0,1
41070,345,609,1,18,20100508,8.6,1
41071,186,746,2,76,20100508,65.4,1
41072,110,361,2,126,20100509,97.4,1
41073,72,501,2,14,20100510,35.1,1
41074,395,986,2,69,20100511,20.2,1
41075,498,97,1,72,20100510,75.1,1
41076,189,652,1,6,20100511,47.6,1
41077,97,789,2,79,20100508,13.1,1
41078,295,93,2,63,20100509,58.6,1
41079,282,228,1,7,20100510,99.4,1
41080,277,450,2,21,20100509,43.3,1
41081,122,827,2,12,20100510,41.3,1
41082,388,737,1,63,20100511,62.5,1
41083,543,4,2,10,20100513,20.7,1
41084,308,689,2,79,20100512,6.5,1
41085,453,831,1,76,20100512,6.2,1
41086,482,887,2,62,20100510,31.6,1
41087,441,797,2,14,20100511,51.6,1
41088,16,95,2,3,20100512,94.7,1
41089,464,163,2,10,20100514,96.9,1
41090,536,907,1,19,20100511,79.5,1
41091,406,534,1,9,20100511,61.8,1
41092,468,599,1,21,20100513,49.7,1
41093,410,720,2,62,20100514,44.1,1
41094,356,276,1,71,20100512,11.0,1
41095,101,284,1,72,20100514,44.7,1
41096,476,611,2,116,20100512,33.8,1
41097,587,256,2,7,20100516,81.6,1
41098,504,291,1,118,20100515,9.6,1
41099,423,674,1,16,20100513,8.5,1
41100,365,72,2,119,20100514,84.9,1
41101,75,375,1,80,20100517,16.7,1
41102,185,112,2,71,20100517,61.4,1
41103,256,628,1,81,20100514,67.6,1
41104,98,50,2,79,20100516,19.0,1
41105,127,628,1,16,20100518,19.7,1
41106,146,732,1,119,20100518,43.1,1
41107,517,384,2,79,20100519,52.8,1
41108,419,197,1,8,20100517,92.1,1
41109,242,707,2,3,20100517,36.3,1
41110,312,845,1,4,20100518,90.2,1
41111,477,738,1,121,20100518,95.8,1
41112,72,162,2,7,20100518,48.7,1
41113,13,429,2,3,20100520,19.7,1
41114,547,141,1,79,20100521,29.6,1
41115,310,329,1,6,20100521,40.6,1
41116,516,835,1,15,20100520,11.1,1
41117,35,884,2,12,20100519,50.0,1
41118,35,759,2,72,20100519,65.1,1
41119,228,12,1,72,20100519,22.9,1
41120,351,456,2,122,20100521,22.1,1
41121,145,496,2,122,20100519,98.1,1
41122,355,915,2,78,20100519,25.4,1
41123,170,172,2,20,20100521,2.5,1
41124,451,374,1,126,20100520,38.6,1
41125,558,911,1,74,20100520,77.8,1
41126,135,329,2,119,20100519,56.9,1
41127,382,399,2,5,20100520,99.2,1
41128,268,537,2,69,20100521,85.7,1
41129,26,462,1,11,20100521,42.3,1
41130,110,620,1,11,20100520,96.6,1
41131,394,958,1,75,20100524,66.0,1
41132,147,470,1,1,20100522,66.4,1
41133,192,879,2,19,20100526,94.7,1
41134,107,304,1,114,20100524,2.2,1
41135,581,606,2,14,20100524,94.9,1
41136,59,873,2,7,20100525,78.6,1
41137,442,172,1,121,20100523,19.8,1
41138,83,424,2,3,20100523,26.3,1
41139,433,616,2,65,20100527,75.9,1
41140,153,330,2,64,20100526,27.9,1
41141,277,414,1,75,20100523,71.5,1
41142,476,121,1,11,20100524,55.5,1
41143,527,353,2,121,20100527,96.2,1
41144,208,228,2,77,20100528,76.9,1
41145,538,341,1,3,20100525,52.7,1
41146,285,970,1,77,20100524,85.8,1
41147,46,775,1,17,20100527,72.1,1
41148,84,616,2,21,20100527,30.6,1
41149,379,858,2,73,20100525,71.6,1
41150,427,768,1,117,20100528,82.1,1
41151,395,871,1,69,20100527,75.6,1
41152,383,412,2,2,20100529,27.4,1
41153,515,342,1,74,20100527,61.4,1
41154,466,147,1,17,20100529,20.5,1
41155,597,443,1,16,20100531,33.8,1
41156,78,397,1,75,20100528,81.9,1
41157,88,167,2,5,20100528,32.8,1
41158,174,819,1,63,20100531,40.9,1
41159,469,559,2,17,20100527,53.1,1
41160,224,68,1,76,20100530,51.0,1
41161,67,20,1,119,20100528,82.5,1
41162,410,326,1,17,20100528,38.5,1
41163,116,319,2,5,20100531,66.0,1
41164,20,166,2,14,20100601,29.5,1
41165,400,275,1,62,20100602,94.3,1
41166,105,58,2,66,20100530,46.2,1
41167,62,488,1,66,20100531,50.5,1
41168,295,229,2,73,20100531,99.4,1
41169,286,434,2,69,20100529,31.6,1
41170,339,489,1,74,20100531,94.5,1
41171,197,150,1,76,20100601,31.4,1
41172,549,734,1,10,20100603,5.0,1
41173,42,354,1,1,20100530,79.3,1
41174,534,143,1,113,20100601,59.9,1
41175,598,989,1,2,20100603,73.7,1
41176,91,455,1,121,20100530,56.0,1
41177,255,228,2,119,20100601,54.5,1
41178,304,249,1,123,20100601,21.0,1
41179,100,602,2,18,20100530,46.1,1
41180,211,37,1,126,20100601,96.5,1
41181,343,862,1,120,20100601,61.8,1
41182,290,624,1,15,20100530,37.5,1
41183,220,843,2,2,20100601,60.4,1
41184,96,677,2,1,20100603,52.8,1
41185,219,303,1,16,20100603,67.5,1
41186,447,657,1,115,20100602,8.9,1
41187,441,308,1,67,20100531,9.1,1
41188,96,395,2,71,20100601,36.5,1
41189,113,479,1,5,20100601,91.9,1
41190,23,772,2,122,20100603,11.5,1
41191,483,589,2,2,20100604,29.5,1
41192,113,805,2,79,20100604,58.9,1
41193,120,504,2,69,20100602,59.1,1
41194,49,932,2,71,20100602,50.9,1
41195,435,611,1,16,20100604,45.0,1
41196,464,993,1,77,20100602,62.0,1
41197,297,606,1,21,20100602,83.6,1
41198,106,121,2,122,20100605,78.6,1
41199,473,327,1,10,20100603,86.0,1
41200,402,201,1,72,20100603,11.9,1
41201,498,555,1,69,20100602,29.7,1
41202,383,13,2,64,20100604,60.2,1
41203,206,184,1,121,20100605,57.5,1
41204,68,410,1,118,20100606,80.3,1
41205,65,782,2,120,20100604,14.1,1
41206,46,174,1,115,20100604,63.2,1
41207,175,515,2,10,20100607,19.6,1
41208,151,947,1,15,20100607,62.6,1
41209,376,851,2,14,20100607,38.9,1
41210,113,436,1,120,20100608,75.4,1
41211,531,778,1,119,20100606,18.0,1
41212,31,191,2,5,20100609,18.9,1
41213,138,89,2,119,20100607,43.8,1
41214,497,306,1,65,20100609,5.5,1
41215,477,560,1,114,20100607,10.1,1
41216,598,392,1,5,20100606,35.8,1
41217,192,680,2,119,20100609,46.3,1
41218,251,786,1,17,20100610,92.2,1
41219,534,70,2,15,20100608,29.1,1
41220,174,896,1,71,20100608,24.0,1
41221,24,305,1,69,20100608,35.8,1
41222,592,231,1,7,20100611,67.0,1
41223,585,738,2,78,20100609,44.1,1
41224,589,962,1,121,20100610,1.7,1
41225,425,397,1,126,20100607,97.5,1
41226,338,846,2,10,20100610,21.8,1
41227,466,743,1,115,20100608,35.1,1
41228,485,142,2,21,20100608,47.1,1
41229,536,244,1,19,20100611,2.5,1
41230,129,647,2,75,20100613,72.4,1
41231,285,105,1,114,20100612,30.9,1
41232,35,638,2,8,20100614,98.5,1
41233,154,847,2,10,20100611,82.6,1
41234,123,598,1,12,20100612,92.6,1
41235,23,51,2,5,20100611,45.8,1
41236,240,501,2,64,20100612,14.7,1
41237,433,490,1,1,20100612,24.9,1
41238,95,818,2,123,20100615,52.5,1
41239,594,869,2,66,20100615,35.3,1
41240,357,595,2,14,20100613,10.3,1
41241,19,123,2,126,20100616,53.1,1
41242,385,937,1,124,20100614,95.5,1
41243,92,42,2,8,20100618,84.1,1
41244,2,914,2,11,20100618,47.1,1
41245,584,124,2,8,20100616,46.6,1
41246,314,733,1,118,20100616,51.3,1
41247,5,824,2,1,20100616,99.2,1
41248,36,181,1,16,20100617,48.1,1
41249,60,406,1,76,20100616,9.1,1
41250,105,292,1,116,20100618,29.5,1
41251,510,623,1,74,20100619,15.2,1
41252,126,402,2,72,20100615,90.7,1
41253,255,269,2,21,20100618,23.0,1
41254,351,837,2,69,20100619,17.4,1
41255,296,625,2,119,20100620,49.5,1
41256,306,596,2,2,20100618,33.0,1
41257,55,76,1,8,20100619,2.4,1
41258,80,353,2,121,20100618,65.8,1
41259,247,200,2,71,20100622,47.6,1
41260,228,728,1,17,20100623,20.3,1
41261,397,1000,1,5,20100620,62.8,1
41262,184,4,2,4,20100624,59.0,1
41263,140,426,2,3,20100620,7.4,1
41264,572,187,2,65,20100621,80.7,1
41265,209,326,2,7,20100621,16.0,1
41266,588,190,2,5,20100620,69.4,1
41267,554,914,2,70,20100623,2.3,1
41268,466,231,2,19,20100623,34.4,1
41269,2,985,2,74,20100624,53.1,1
41270,138,112,2,71,20100625,46.0,1
41271,87,779,2,1,20100621,92.0,1
41272,203,627,2,16,20100624,39.8,1
41273,132,114,2,20,20100623,12.5,1
41274,298,668,2,11,20100625,7.9,1
41275,230,304,1,10,20100623,56.3,1
41276,514,992,2,114,20100621,88.9,1
41277,445,619,2,121,20100621,72.5,1
41278,567,120,1,9,20100622,49.9,1
41279,117,754,2,19,20100622,6.5,1
41280,232,686,1,122,20100626,9.2,1
41281,335,724,1,72,20100623,5.4,1
41282,497,982,2,71,20100623,80.7,1
41283,37,100,1,66,20100625,84.2,1
41284,411,344,1,3,20100627,65.0,1
41285,239,66,1,78,20100625,64.2,1
41286,121,180,2,62,20100629,27.0,1
41287,228,595,1,71,20100627,48.5,1
41288,521,21,2,65,20100629,31.2,1
41289,357,267,2,73,20100626,66.8,1
41290,107,609,2,122,20100629,6.1,1
41291,399,112,2,73,20100627,71.1,1
41292,388,924,1,72,20100627,13.1,1
41293,107,616,2,8,20100629,75.7,1
41294,546,127,1,20,20100630,23.3,1
41295,583,616,2,71,20100629,32.3,1
41296,488,354,1,71,20100628,16.5,1
41297,197,89,1,121,20100701,22.9,1
41298,191,651,2,79,20100629,42.4,1
41299,282,658,2,21,20100629,81.9,1
41300,78,164,2,62,20100701,14.3,1
41301,217,665,1,122,20100628,10.6,1
41302,65,960,2,63,20100629,32.5,1
41303,446,645,1,6,20100701,92.6,1
41304,392,507,2,75,20100628,56.3,1
41305,284,363,1,81,20100629,77.6,1
41306,136,875,1,18,20100628,91.5,1
41307,290,562,1,16,20100628,29.0,1
41308,31,752,2,69,20100630,13.1,1
41309,187,304,1,122,20100701,92.6,1
41310,88,580,2,2,20100628,75.4,1
41311,42,424,2,68,20100701,16.9,1
41312,108,281,2,126,20100630,49.3,1
41313,463,768,1,123,20100630,21.0,1
41314,575,89,1,123,20100702,81.0,1
41315,567,673,2,78,20100702,96.9,1
41316,397,595,1,5,20100629,24.1,1
41317,392,983,1,10,20100629,14.7,1
41318,345,739,1,78,20100701,62.8,1
41319,455,850,2,7,20100701,90.8,1
41320,405,371,1,6,20100701,76.3,1
41321,180,297,2,10,20100702,85.8,1
41322,493,151,2,119,20100701,27.8,1
41323,286,226,1,69,20100702,44.4,1
41324,391,292,2,20,20100701,20.4,1
41325,265,292,2,4,20100704,95.5,1
41326,350,39,2,122,20100630,65.1,1
41327,61,479,2,63,20100701,23.8,1
41328,270,606,2,3,20100703,85.8,1
41329,142,790,2,70,20100704,56.2,1
41330,82,782,1,20,20100703,42.3,1
41331,285,51,2,74,20100702,41.7,1
41332,487,269,2,10,20100704,89.8,1
41333,206,924,2,63,20100701,81.7,1
41334,167,960,2,11,20100704,33.4,1
41335,4,341,1,116,20100703,58.1,1
41336,31,524,1,78,20100703,47.6,1
41337,590,371,1,73,20100702,25.5,1
41338,582,858,2,123,20100705,36.8,1
41339,170,822,2,116,20100707,10.2,1
41340,181,620,2,78,20100706,48.1,1
41341,495,971,1,7,20100705,37.4,1
41342,121,430,2,17,20100707,35.0,1
41343,415,63,1,17,20100708,53.5,1
41344,535,494,1,64,20100705,86.8,1
41345,250,979,1,12,20100705,41.8,1
41346,311,225,1,121,20100705,64.0,1
41347,462,665,2,75,20100708,28.8,1
41348,513,982,1,8,20100706,99.3,1
41349,206,788,1,74,20100706,19.4,1
41350,242,323,2,13,20100707,97.7,1
41351,39,110,1,78,20100707,55.9,1
41352,111,929,1,121,20100705,75.9,1
41353,290,938,1,14,20100709,89.1,1
41354,569,240,2,12,20100707,97.3,1
41355,442,723,1,73,20100710,99.6,1
41356,597,186,2,64,20100709,56.2,1
41357,365,78,2,14,20100710,64.7,1
41358,153,880,2,62,20100708,10.3,1
41359,449,771,2,65,20100707,88.9,1
41360,592,58,2,62,20100708,23.7,1
41361,32,466,1,62,20100709,28.0,1
41362,528,870,2,119,20100711,51.8,1
41363,405,346,1,79,20100710,12.2,1
41364,442,58,2,13,20100708,17.1,1
41365,27,838,2,71,20100713,99.6,1
41366,449,327,1,20,20100711,6.8,1
41367,225,16,2,114,20100714,59.0,1
41368,156,302,2,119,20100711,95.2,1
41369,264,922,1,78,20100711,8.5,1
41370,315,594,1,65,20100713,48.5,1
41371,583,15,2,17,20100715,37.2,1
41372,326,215,2,115,20100715,58.2,1
41373,81,420,2,76,20100712,17.5,1
41374,319,631,1,75,20100711,33.9,1
41375,153,754,2,75,20100711,55.4,1
41376,205,92,1,9,20100715,70.0,1
41377,144,436,1,17,20100712,58.3,1
41378,52,736,1,64,20100713,32.2,1
41379,516,512,2,73,20100712,35.2,1
41380,378,17,1,63,20100714,75.3,1
41381,288,493,2,72,20100712,63.1,1
41382,260,601,1,63,20100714,3.0,1
41383,354,355,2,75,20100717,17.5,1
41384,199,630,2,11,20100715,57.1,1
41385,514,531,2,77,20100716,2.0,1
41386,274,596,2,62,20100716,35.0,1
41387,423,153,1,114,20100715,54.4,1
41388,41,317,2,122,20100717,24.6,1
41389,232,631,1,11,20100717,39.5,1
41390,385,449,2,115,20100716,70.5,1
41391,529,873,2,19,20100716,42.8,1
41392,182,303,1,73,20100719,87.1,1
41393,7,855,2,79,20100720,48.3,1
41394,224,141,1,114,20100719,33.1,1
41395,556,143,1,126,20100719,73.7,1
41396,434,358,2,74,20100718,30.5,1
41397,273,376,2,13,20100718,45.8,1
41398,547,484,1,16,20100718,24.5,1
41399,196,423,1,69,20100721,97.6,1
41400,85,782,2,68,20100718,70.7,1
41401,520,121,2,16,20100722,16.8,1
41402,167,982,1,20,20100720,49.6,1
41403,338,252,2,2,20100720,59.7,1
41404,516,752,2,11,20100720,57.5,1
41405,258,405,2,78,20100721,41.0,1
41406,544,12,1,72,20100723,52.8,1
41407,445,161,1,19,20100719,60.9,1
41408,45,58,2,1,20100719,87.0,1
41409,450,623,1,114,20100723,20.8,1
41410,523,112,1,20,20100720,90.0,1
41411,276,733,2,5,20100719,45.5,1
41412,172,988,1,3,20100723,73.4,1
41413,28,711,2,11,20100720,61.4,1
41414,391,133,1,5,20100723,93.2,1
41415,224,416,2,74,20100725,36.7,1
41416,472,42,2,113,20100723,19.8,1
41417,460,856,2,75,20100725,40.4,1
41418,456,471,2,12,20100726,33.0,1
41419,164,303,1,10,20100724,84.2,1
41420,109,526,2,116,20100724,34.4,1
41421,59,902,1,3,20100724,85.1,1
41422,429,973,1,78,20100724,29.6,1
41423,126,972,1,2,20100727,89.1,1
41424,148,556,1,76,20100727,58.6,1
41425,458,773,1,3,20100725,13.0,1
41426,345,418,1,63,20100724,79.4,1
41427,286,662,2,20,20100725,31.2,1
41428,351,494,1,72,20100729,96.4,1
41429,448,89,1,74,20100725,36.4,1
41430,356,399,2,66,20100727,88.0,1
41431,240,786,2,3,20100730,8.2,1
41432,1,915,2,78,20100730,49.3,1
41433,294,451,1,123,20100730,89.6,1
41434,174,430,2,6,20100729,57.4,1
41435,375,314,2,10,20100730,66.4,1
41436,267,57,2,10,20100727,9.2,1
41437,586,263,2,126,20100729,85.9,1
41438,150,913,1,64,20100730,49.2,1
41439,273,857,2,76,20100728,79.3,1
41440,141,640,2,120,20100727,40.0,1
41441,356,449,2,78,20100727,37.2,1
41442,206,39,2,121,20100730,44.6,1
41443,314,374,2,6,20100730,31.3,1
41444,199,589,2,12,20100729,19.4,1
41445,531,328,2,122,20100731,72.4,1
41446,425,126,2,72,20100730,88.7,1
41447,554,34,2,72,20100731,71.6,1
41448,365,296,1,78,20100802,51.9,1
41449,569,897,1,16,20100729,60.5,1
41450,368,732,1,15,20100801,84.5,1
41451,103,629,2,2,20100803,49.4,1
41452,347,255,1,7,20100803,10.8,1
41453,229,32,2,74,20100801,24.1,1
41454,7,570,1,3,20100802,77.3,1
41455,231,113,2,67,20100802,82.8,1
41456,254,412,2,71,20100801,89.3,1
41457,150,777,2,19,20100804,97.9,1
41458,278,286,2,73,20100803,82.9,1
41459,558,732,1,19,20100804,99.2,1
41460,177,583,2,63,20100731,95.3,1
41461,323,981,1,79,20100802,51.4,1
41462,336,603,1,66,20100805,7.8,1
41463,194,521,2,122,20100804,29.7,1
41464,252,301,1,8,20100804,16.3,1
41465,61,300,2,74,20100801,79.4,1
41466,243,888,1,1,20100803,46.6,1
41467,70,897,1,122,20100803,48.4,1
41468,226,211,1,113,20100802,1.6,1
41469,23,873,1,79,20100801,13.2,1
41470,327,961,1,119,20100804,12.7,1
41471,243,73,1,63,20100801,59.8,1
41472,40,224,1,19,20100803,88.6,1
41473,276,169,2,1,20100805,25.2,1
41474,581,615,2,1,20100803,65.4,1
41475,239,73,1,70,20100806,44.4,1
41476,361,915,1,66,20100805,43.2,1
41477,367,80,1,63,20100806,51.2,1
41478,118,353,1,12,20100807,8.7,1
41479,287,397,2,72,20100807,86.4,1
41480,163,45,1,77,20100805,30.3,1
41481,348,651,2,81,20100808,69.7,1
41482,172,317,2,121,20100806,25.7,1
41483,39,775,1,76,20100809,12.1,1
41484,294,791,2,117,20100808,83.7,1
41485,287,553,2,12,20100807,38.9,1
41486,454,563,1,18,20100808,21.2,1
41487,251,987,1,114,20100809,45.5,1
41488,31,272,1,16,20100811,78.7,1
41489,130,720,2,15,20100810,93.6,1
41490,145,594,1,12,20100810,49.7,1
41491,317,202,1,6,20100808,77.3,1
41492,296,138,2,15,20100811,89.8,1
41493,221,598,1,115,20100810,88.0,1
41494,38,411,1,20,20100812,98.5,1
41495,64,319,2,14,20100811,47.1,1
41496,492,242,1,11,20100813,90.3,1
41497,363,444,2,76,20100809,67.2,1
41498,318,602,2,20,20100811,68.5,1
41499,147,421,2,63,20100811,35.9,1
41500,597,668,1,21,20100811,19.3,1
41501,495,432,2,65,20100812,53.4,1
41502,432,625,2,64,20100814,30.5,1
41503,202,324,1,62,20100817,16.9,1
41504,330,438,1,12,20100817,91.2,1
41505,549,911,1,5,20100817,8.4,1
41506,71,852,1,121,20100818,44.7,1
41507,177,39,2,74,20100816,10.2,1
41508,299,796,2,73,20100816,59.3,1
41509,493,945,1,10,20100819,21.1,1
41510,402,770,2,8,20100816,47.4,1
41511,475,124,2,75,20100816,67.2,1
41512,283,564,2,124,20100818,40.0,1
41513,89,555,2,20,20100816,88.7,1
41514,528,843,1,65,20100819,5.1,1
41515,520,234,1,121,20100819,9.4,1
41516,25,961,2,77,20100819,26.4,1
41517,322,174,1,72,20100819,89.3,1
41518,34,348,2,11,20100817,40.1,1
41519,364,35,1,73,20100818,20.7,1
41520,308,179,1,117,20100817,10.4,1
41521,571,745,2,69,20100821,65.8,1
41522,223,367,1,73,20100822,61.7,1
41523,132,930,1,73,20100819,43.5,1
41524,411,408,1,20,20100820,99.4,1
41525,430,804,1,126,20100823,49.7,1
41526,273,878,2,125,20100820,18.2,1
41527,523,979,1,4,20100821,96.2,1
41528,461,606,2,20,20100822,41.2,1
41529,81,559,2,1,20100821,68.0,1
41530,509,586,2,126,20100823,63.6,1
41531,403,602,2,74,20100822,64.8,1
41532,288,791,2,2,20100826,39.1,1
41533,427,791,1,71,20100826,25.8,1
